timestamp,symbol,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2021-10-21 00:00:00+00:00,AXSUSD,121.0,129.7,121.0,127.94,186,86361,124.85,500,1078163146,5594.009855932671,698460.5432256315
2021-10-22 00:00:00+00:00,AXSUSD,127.94,132.26,115.91,120.2,648,265775,123.86,50,3291761864,16916.516021280473,2095784.9339182377
2021-10-23 00:00:00+00:00,AXSUSD,120.2,132.54,118.04,129.55,618,120631,124.06,1000,1496446471,7515.9842118852575,932191.7833250794
2021-10-24 00:00:00+00:00,AXSUSD,129.55,132.34,123.67,125.46,198,51407,126.88,294,652235682,3147.015794491935,399287.71459592966
2021-10-25 00:00:00+00:00,AXSUSD,125.46,127.34,120.72,123.74,160,22639,124.29,1000,281362157,1373.1029106494498,170668.921515286
2021-10-26 00:00:00+00:00,AXSUSD,123.74,141.0,124.34,131.77,812,149468,131.78,302,1969610427,9372.651130091363,1235268.9507111264
2021-10-27 00:00:00+00:00,AXSUSD,131.77,137.58,126.52,128.33,367,95409,132.45,654,1263618829,5906.4553463186085,782498.8595931332
2021-10-28 00:00:00+00:00,AXSUSD,128.33,132.17,118.5,122.31,416,197785,123.37,272,2440006942,11686.027656881557,1441973.9110610187
2021-10-29 00:00:00+00:00,AXSUSD,122.31,129.0,122.01,126.03,232,118037,126.05,250,1487764598,7127.717941843295,898507.6053859863
2021-10-30 00:00:00+00:00,AXSUSD,126.03,164.0,126.44,143.31,2487,1049485,142.87,47,14993516339,64496.72500667215,9215844.531373406
2021-10-31 00:00:00+00:00,AXSUSD,143.31,155.88,140.56,147.97,1083,273120,145.94,800,3985856756,16794.575819284444,2450954.266927791
2021-11-01 00:00:00+00:00,AXSUSD,147.97,150.0,133.38,138.26,572,108987,140.51,500,1531350887,6666.96683964566,937025.0532077693
2021-11-02 00:00:00+00:00,AXSUSD,138.26,139.37,132.06,136.88,473,55547,135.68,70,753657902,3400.906464894847,461492.9076621875
2021-11-03 00:00:00+00:00,AXSUSD,136.88,144.87,136.69,140.43,997,574740,138.53,510,7961382592,36327.92696732257,5032207.476465839
2021-11-04 00:00:00+00:00,AXSUSD,140.43,142.64,134.57,142.03,1208,436853,137.98,10,6027498317,27408.497568344003,3782030.5119645856
2021-11-05 00:00:00+00:00,AXSUSD,142.03,162.53,142.18,144.96,3468,918386,151.09,33,13875671991,56878.794054172926,8593550.224449268
2021-11-06 00:00:00+00:00,AXSUSD,144.96,154.31,141.61,152.11,1897,430771,149.75,56,6450700307,26516.037896220787,3970668.5118823117
2021-11-07 00:00:00+00:00,AXSUSD,152.11,164.99,148.6,156.75,1728,396637,155.8,10,6179285081,24104.430084406707,3755537.7087439373
2021-11-08 00:00:00+00:00,AXSUSD,156.75,164.3,154.27,160.48,1309,315688,157.86,60,4983158292,19543.286985395545,3085031.0498977997
2021-11-09 00:00:00+00:00,AXSUSD,160.48,160.74,150.12,153.15,1296,328780,155.01,10,5096143037,21449.14059114306,3324073.343665817
2021-11-10 00:00:00+00:00,AXSUSD,153.15,154.07,147.0,150.73,968,160313,150.77,36,2416915891,10801.45926804944,1628638.660472938
2021-11-11 00:00:00+00:00,AXSUSD,150.73,153.52,131.76,141.56,1425,260721,141.74,2,3695241547,17124.72924557458,2429055.0713613634
2021-11-12 00:00:00+00:00,AXSUSD,141.56,149.21,138.81,146.39,882,187225,143.89,3,2693810607,12134.51433036159,1746025.2188287645
2021-11-13 00:00:00+00:00,AXSUSD,146.39,148.09,138.91,143.87,1853,421432,142.04,15,5985684813,26722.635462932933,3795804.607212379
2021-11-14 00:00:00+00:00,AXSUSD,143.87,147.51,142.29,143.26,478,94135,144.5,10,1360240300,6045.838928851822,873648.55329378
2021-11-15 00:00:00+00:00,AXSUSD,143.26,144.85,140.6,142.35,496,121391,142.13,3,1725311852,7801.625554437236,1108917.7167796711
2021-11-16 00:00:00+00:00,AXSUSD,142.35,146.77,141.45,142.68,448,100396,144.05,474,1446138302,6562.466217138268,945364.0585626316
2021-11-17 00:00:00+00:00,AXSUSD,142.68,142.18,121.92,133.48,1295,441294,133.1,71,5873272486,26878.476381680328,3579247.915256213
2021-11-18 00:00:00+00:00,AXSUSD,133.48,139.14,131.53,135.08,638,110640,135.42,429,1498191684,6620.522326695516,896512.3729568868
2021-11-19 00:00:00+00:00,AXSUSD,135.08,136.75,120.27,123.98,1472,256496,128.28,24,3290199522,15031.76856275916,1929221.5930683576
2021-11-20 00:00:00+00:00,AXSUSD,123.98,132.89,122.77,131.78,1162,194082,127.66,5,2477547246,11103.602916205866,1417633.2797699356
2021-11-21 00:00:00+00:00,AXSUSD,131.78,133.0,126.34,132.48,369,75585,129.78,3,980915049,4422.9536911349405,574020.8379721856
2021-11-22 00:00:00+00:00,AXSUSD,132.48,141.75,128.16,130.42,869,101638,135.54,7,1377528225,6013.384796846657,815024.3934890144
2021-11-23 00:00:00+00:00,AXSUSD,130.42,132.27,125.94,127.96,459,65735,129.51,72,851281901,3782.7614378224753,489907.85977379914
2021-11-24 00:00:00+00:00,AXSUSD,127.96,138.76,126.77,136.54,622,138284,133.51,281,1846124220,7838.974426997978,1046646.8167178433
2021-11-25 00:00:00+00:00,AXSUSD,136.54,144.74,132.58,140.12,1123,229966,138.73,367,3190234225,13017.822811107293,1805983.8919675453
2021-11-26 00:00:00+00:00,AXSUSD,140.12,144.67,136.85,138.67,788,151441,140.93,110,2134127340,8822.733839143853,1243430.5467366201
2021-11-27 00:00:00+00:00,AXSUSD,138.67,139.58,122.37,124.87,805,121624,128.13,105,1558336718,6739.723966601103,864193.7132541618
2021-11-28 00:00:00+00:00,AXSUSD,124.87,129.47,124.63,127.35,353,33373,128.01,38,427200216,1825.2439876019762,233650.76134650342
2021-11-29 00:00:00+00:00,AXSUSD,127.35,134.81,123.25,133.08,588,69380,128.38,5,890648538,3803.349071959879,488376.65788102645
2021-11-30 00:00:00+00:00,AXSUSD,133.08,137.38,132.78,134.28,350,54292,134.75,40,731533067,3137.3619712712434,422741.2491116892
2021-12-01 00:00:00+00:00,AXSUSD,134.28,139.0,132.0,137.5,315,48907,136.43,10,667226721,2828.176736168914,385887.5797456195
2021-12-02 00:00:00+00:00,AXSUSD,137.5,143.0,133.6,134.68,659,93269,139.13,74,1297643116,5358.208788836839,745526.819041598
2021-12-03 00:00:00+00:00,AXSUSD,134.68,135.8,131.23,134.78,248,42896,134.49,116,576879081,2437.594303739346,327824.1358072881
2021-12-04 00:00:00+00:00,AXSUSD,134.78,142.0,124.92,127.28,513,59505,133.09,204,791907396,3273.889895351021,436126.7917690606
2021-12-05 00:00:00+00:00,AXSUSD,127.28,127.46,97.04,118.09,1651,427206,110.85,16,4735327389,20761.069858353276,2306026.2117016786
2021-12-06 00:00:00+00:00,AXSUSD,118.09,120.8,104.39,106.88,478,80894,111.22,43,899665163,3968.7040588976806,441463.431698629
2021-12-07 00:00:00+00:00,AXSUSD,106.88,107.15,95.12,105.33,1311,635275,97.44,298,6189495097,30354.70084272422,2958500.606665114
2021-12-08 00:00:00+00:00,AXSUSD,105.33,110.0,104.02,105.42,549,155872,107.84,67,1680896750,7985.027017567679,861140.5476655693
2021-12-09 00:00:00+00:00,AXSUSD,105.42,121.47,105.02,112.86,784,154897,112.42,31,1741260214,7801.665260429216,877081.62703839
