timestamp,symbol,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2021-09-29 04:00:00+00:00,AVAXUSD,,,,,0,0,,,0,0.0,0.0
2021-09-29 05:00:00+00:00,AVAXUSD,65.447,65.836,65.447,65.836,3,52,65.825,50.0,3422892,22.015421550219592,1449.161597536472
2021-09-29 06:00:00+00:00,AVAXUSD,65.836,65.398,64.343,64.575,4,31,64.525,10.0,2000248,13.065263022914007,843.0266669573793
2021-09-29 07:00:00+00:00,AVAXUSD,64.575,65.383,64.639,65.383,8,260,65.344,4.0,16989336,109.6637152757988,7165.8189521897475
2021-09-29 08:00:00+00:00,AVAXUSD,65.383,66.017,65.484,65.484,4,77,65.97,1.0,5079626,32.686838473308654,2156.3235924752485
2021-09-29 09:00:00+00:00,AVAXUSD,65.484,65.701,65.389,65.389,2,350,65.434,300.0,22901750,147.87562986715528,9676.049730874942
2021-09-29 10:00:00+00:00,AVAXUSD,65.389,65.338,64.804,64.804,2,51,64.815,50.0,3305538,21.53751913367298,1395.9430873180872
2021-09-29 11:00:00+00:00,AVAXUSD,64.804,64.736,64.736,64.736,1,3,64.736,3.0,194208,1.2647554806070826,81.8752107925801
2021-09-29 12:00:00+00:00,AVAXUSD,64.736,65.036,65.036,65.036,1,50,65.036,50.0,3251800,21.168501270110077,1376.714648602879
2021-09-29 13:00:00+00:00,AVAXUSD,65.036,65.055,64.0,64.392,7,76,64.701,5.0,4917240,32.10682871728542,2077.396888903899
2021-09-29 14:00:00+00:00,AVAXUSD,64.392,64.383,63.167,63.805,14,772,63.602,25.0,49100334,324.63427833193924,20647.387696494694
2021-09-29 15:00:00+00:00,AVAXUSD,63.805,64.323,63.161,63.162,7,477,63.486,25.0,30282776,201.04414405274912,12763.452294183367
2021-09-29 16:00:00+00:00,AVAXUSD,63.162,66.764,62.059,66.762,19,1559,62.836,3.0,97960796,652.2245439195631,40982.5975301861
2021-09-29 17:00:00+00:00,AVAXUSD,66.762,68.968,64.4,64.4,26,1773,66.684,25.0,118229579,738.5346078766615,49251.360881991226
2021-09-29 18:00:00+00:00,AVAXUSD,64.4,65.38,64.039,64.039,4,509,64.808,105.0,32987095,210.9327683709592,13670.231014112336
