timestamp,symbol,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2021-09-30 00:00:00+00:00,AVAXUSD,65.447,68.968,62.059,65.212,151,8836,64.459,1,569556683,3683.2239964989394,237421.66443631254
2021-10-01 00:00:00+00:00,AVAXUSD,65.212,68.517,64.227,66.799,225,8967,65.598,1,588212765,3878.0227874953066,254398.9161758272
2021-10-02 00:00:00+00:00,AVAXUSD,66.799,69.075,63.539,67.527,417,20972,66.619,2,1397113919,9711.054679426265,647480.429583581
2021-10-03 00:00:00+00:00,AVAXUSD,67.527,73.494,66.165,69.196,271,20379,70.05,278,1427529938,9765.874056726569,684115.1488741898
2021-10-04 00:00:00+00:00,AVAXUSD,69.196,71.881,68.084,68.85,266,22505,70.22,115,1580293727,10789.616461296211,757647.5565571903
2021-10-05 00:00:00+00:00,AVAXUSD,68.85,68.515,64.1,65.27,193,7979,66.402,100,529818346,3834.1125738438673,254580.559814096
2021-10-06 00:00:00+00:00,AVAXUSD,65.27,66.786,62.884,64.935,193,7705,65.062,85,501297359,3862.086879376307,251275.1333646549
2021-10-07 00:00:00+00:00,AVAXUSD,64.935,65.882,58.243,60.445,674,50680,60.881,100,3085442617,27249.1327153616,1658820.0803118157
2021-10-08 00:00:00+00:00,AVAXUSD,60.445,62.084,57.506,61.6,888,84435,60.391,1,5099073761,45975.81939376514,2776478.6135024894
2021-10-09 00:00:00+00:00,AVAXUSD,61.6,64.836,60.106,60.369,217,9341,62.373,57,582621313,5080.861960399375,316939.19161831494
2021-10-10 00:00:00+00:00,AVAXUSD,60.369,62.19,59.987,60.806,136,8035,61.083,51,490797871,4400.692854696554,268820.126576688
2021-10-11 00:00:00+00:00,AVAXUSD,60.806,60.922,55.574,57.026,150,3924,58.774,20,230629114,2159.596275052788,126929.36002198559
2021-10-12 00:00:00+00:00,AVAXUSD,57.026,59.387,53.984,55.302,375,21536,57.098,2,1229642754,12294.420590591191,701945.5877216884
2021-10-13 00:00:00+00:00,AVAXUSD,55.302,55.302,51.151,54.324,236,7176,53.236,25,382021150,4051.5094978874404,215657.9012963308
2021-10-14 00:00:00+00:00,AVAXUSD,54.324,56.909,53.77,55.391,389,23791,55.237,1,1314120751,13176.394010728303,727797.517101807
2021-10-15 00:00:00+00:00,AVAXUSD,55.391,58.493,55.162,56.274,478,24198,56.796,28,1374332944,13974.614567704892,793679.332922039
2021-10-16 00:00:00+00:00,AVAXUSD,56.274,57.251,54.639,56.412,266,19722,56.171,1,1107792525,11894.44933053286,668245.2720901417
2021-10-17 00:00:00+00:00,AVAXUSD,56.412,62.0,55.871,57.681,622,30039,58.966,9,1771277556,18365.938903269212,1082885.679978375
2021-10-18 00:00:00+00:00,AVAXUSD,57.681,58.573,53.407,56.212,389,13289,57.09,34,758661869,8061.617892191352,460316.74900906277
2021-10-19 00:00:00+00:00,AVAXUSD,56.212,56.553,54.3,55.404,231,15018,55.211,4,829146284,9283.033482151013,512531.8381855736
2021-10-20 00:00:00+00:00,AVAXUSD,55.404,58.114,55.5,56.98,474,32435,56.575,25,1835009253,20402.70066442737,1154289.0460400635
2021-10-21 00:00:00+00:00,AVAXUSD,56.98,61.642,57.016,59.585,343,20625,58.867,10,1214119874,13467.114790501915,793106.451647497
2021-10-22 00:00:00+00:00,AVAXUSD,59.585,64.378,58.9,61.179,668,51166,61.387,2,3140888907,33118.10368216782,2033326.386087552
2021-10-23 00:00:00+00:00,AVAXUSD,61.179,68.721,62.032,65.155,500,28213,65.517,3,1848411514,17619.57144545262,1154223.3253954486
2021-10-24 00:00:00+00:00,AVAXUSD,65.155,69.1,64.595,65.481,247,14928,66.141,1,987339068,9111.09341206946,602623.5917481522
2021-10-25 00:00:00+00:00,AVAXUSD,65.481,67.392,62.509,64.265,411,24252,64.989,2,1576095415,14699.329472886784,955331.5377515325
2021-10-26 00:00:00+00:00,AVAXUSD,64.265,69.942,64.424,69.828,334,19884,66.536,3,1322981950,12458.478662192143,828993.4419878145
2021-10-27 00:00:00+00:00,AVAXUSD,69.828,72.978,68.0,69.341,434,22142,70.773,50,1567037598,13813.798146226072,977719.7257669951
2021-10-28 00:00:00+00:00,AVAXUSD,69.341,69.4,58.848,62.0,968,65429,62.801,134,4108975008,38558.898442289494,2422374.2679796037
2021-10-29 00:00:00+00:00,AVAXUSD,62.0,64.993,61.71,64.308,801,71040,63.419,132,4505223473,42666.20058499972,2706202.550162181
2021-10-30 00:00:00+00:00,AVAXUSD,64.308,66.085,63.636,64.789,493,33947,65.38,119,2219441562,20855.143761646348,1363569.5940254582
2021-10-31 00:00:00+00:00,AVAXUSD,64.789,64.65,61.39,62.25,266,14543,63.274,60,920183955,8958.878335358457,566865.2395180196
2021-11-01 00:00:00+00:00,AVAXUSD,62.25,64.549,60.4,64.11,173,7080,62.606,1,443244737,4331.786430001565,271230.1372481954
2021-11-02 00:00:00+00:00,AVAXUSD,64.11,66.999,62.566,64.981,225,10072,65.607,160,660785814,6194.927822640788,406452.0591690152
2021-11-03 00:00:00+00:00,AVAXUSD,64.981,68.45,64.88,67.726,587,38683,66.612,191,2576746479,24447.94430959236,1628549.9931204512
2021-11-04 00:00:00+00:00,AVAXUSD,67.726,75.759,67.565,75.683,2281,128919,71.318,888,9194227449,81229.02740912151,5792901.832457247
2021-11-05 00:00:00+00:00,AVAXUSD,75.683,81.389,74.281,79.06,1078,46145,78.228,63,3609799980,28702.76387464658,2245565.332771051
2021-11-06 00:00:00+00:00,AVAXUSD,79.06,80.854,72.293,74.65,462,12926,76.303,173,986281087,7926.14263187745,604859.1823903187
2021-11-07 00:00:00+00:00,AVAXUSD,74.65,78.831,72.66,78.362,521,17590,75.673,10,1331072382,10702.537738869158,809956.1541595309
2021-11-08 00:00:00+00:00,AVAXUSD,78.362,89.129,78.372,87.89,1029,34352,85.61,71,2940873435,21377.821381665926,1830308.1143956939
2021-11-09 00:00:00+00:00,AVAXUSD,87.89,97.044,84.036,91.281,2334,109294,91.188,5,9966217111,71729.42571577043,6542114.971817832
2021-11-10 00:00:00+00:00,AVAXUSD,91.281,91.523,87.001,88.431,956,28996,89.474,146,2594381193,19571.382358580195,1751236.044209513
2021-11-11 00:00:00+00:00,AVAXUSD,88.431,94.021,78.339,85.2,1193,43870,88.112,1,3865435326,29070.12482855864,2563294.867337347
2021-11-12 00:00:00+00:00,AVAXUSD,85.2,89.336,84.018,87.774,666,11897,87.488,609,1040839208,7718.923302595161,675323.4690016874
2021-11-13 00:00:00+00:00,AVAXUSD,87.774,89.929,81.5,84.873,458,13861,84.832,92,1175848574,8877.638031721472,753211.8447905444
2021-11-14 00:00:00+00:00,AVAXUSD,84.873,98.593,85.208,97.563,1129,24770,94.399,21,2338250595,15936.863812341408,1504455.952211459
2021-11-15 00:00:00+00:00,AVAXUSD,97.563,99.984,92.132,95.652,1065,46600,96.088,5,4477665337,30139.396214110024,2896129.0272395834
2021-11-16 00:00:00+00:00,AVAXUSD,95.652,101.859,92.5,94.0,1132,27162,97.715,1,2654119659,17675.537107765314,1727469.319606473
2021-11-17 00:00:00+00:00,AVAXUSD,94.0,102.018,83.629,98.446,1358,26072,91.701,3,2390821222,15953.799452972353,1462856.1239361581
2021-11-18 00:00:00+00:00,AVAXUSD,98.446,110.475,92.109,108.095,1916,39939,102.022,22,4074641754,23939.17483221342,2442947.658670218
2021-11-19 00:00:00+00:00,AVAXUSD,108.095,110.771,92.332,101.168,3673,155768,101.672,9,15837156357,90551.61733897253,9209303.912934307
2021-11-20 00:00:00+00:00,AVAXUSD,101.168,112.326,96.0,111.876,3292,146266,104.756,3,15322145541,83576.3173304423,8759146.096343357
2021-11-21 00:00:00+00:00,AVAXUSD,111.876,130.327,111.731,126.214,2288,79133,123.083,2,9739888265,46679.13198906059,5747054.698345746
2021-11-22 00:00:00+00:00,AVAXUSD,126.214,147.436,123.66,129.339,5237,284512,135.537,10,38561761184,168047.08377126133,22775344.575175192
2021-11-23 00:00:00+00:00,AVAXUSD,129.339,145.242,126.255,135.001,3757,155888,137.381,2,21416036443,89113.01779752519,12239771.882718844
2021-11-24 00:00:00+00:00,AVAXUSD,135.001,136.656,122.258,123.722,2963,105670,129.809,1,13716900899,60122.894645416956,7804112.325707134
2021-11-25 00:00:00+00:00,AVAXUSD,123.722,124.663,113.0,115.934,3469,89247,118.411,1,10567826298,50621.26588451481,5994337.047216688
2021-11-26 00:00:00+00:00,AVAXUSD,115.934,130.062,114.507,119.83,3421,93403,123.857,1,11568529667,54181.531745549466,6711047.804276374
2021-11-27 00:00:00+00:00,AVAXUSD,119.83,120.187,101.815,104.532,4245,149277,109.894,10,16404607859,83397.15520965807,9169906.05664585
2021-11-28 00:00:00+00:00,AVAXUSD,104.532,118.167,103.515,113.611,1654,51544,111.122,124,5727625619,28163.722042379868,3130111.99197098
2021-11-29 00:00:00+00:00,AVAXUSD,113.611,113.999,100.792,111.111,3886,188514,107.287,5,20224996116,102583.93566583206,11006976.489013536
2021-11-30 00:00:00+00:00,AVAXUSD,111.111,120.525,109.611,120.525,1207,26603,113.7,2,3024738945,15357.544635748542,1746456.469959276
2021-12-01 00:00:00+00:00,AVAXUSD,120.525,125.0,114.595,121.446,1352,22397,119.485,1,2676094158,12845.941686088147,1535099.2318208402
2021-12-02 00:00:00+00:00,AVAXUSD,121.446,127.45,117.676,119.7,1065,20232,123.982,35,2508394001,11589.704470460621,1436997.4039718495
2021-12-03 00:00:00+00:00,AVAXUSD,119.7,119.772,107.513,108.305,1174,17221,113.944,1,1962216589,9747.511020495955,1110723.3876457938
2021-12-04 00:00:00+00:00,AVAXUSD,108.305,113.228,100.057,108.4,2115,32729,107.524,1,3519121308,18250.085396953666,1963405.4819599788
2021-12-05 00:00:00+00:00,AVAXUSD,108.4,108.966,74.617,91.977,4006,149144,90.527,11,13501440136,72117.66514366849,6540831.391503701
2021-12-06 00:00:00+00:00,AVAXUSD,91.977,95.1,82.864,86.228,760,34492,88.288,17,3045206131,16920.712138858285,1494186.9452159605
2021-12-07 00:00:00+00:00,AVAXUSD,86.228,95.265,77.27,93.024,1509,42867,86.55,35,3710129093,20958.130203783123,1815495.3619326074
2021-12-08 00:00:00+00:00,AVAXUSD,93.024,96.674,88.161,89.896,820,23645,92.811,19,2194502688,12058.346601115793,1119264.4318717844
2021-12-09 00:00:00+00:00,AVAXUSD,89.896,93.374,86.678,93.238,514,14526,90.367,25,1312659448,7288.271004919093,658747.9921964498
2021-12-10 00:00:00+00:00,AVAXUSD,93.238,94.85,83.967,85.548,565,16797,88.773,3,1491115673,8213.350023263,729404.7626629329
2021-12-11 00:00:00+00:00,AVAXUSD,85.548,91.805,80.531,80.531,776,14656,85.353,18,1250929737,7028.748806585371,600096.101904733
2021-12-12 00:00:00+00:00,AVAXUSD,80.531,87.056,78.836,86.224,564,17115,82.095,53,1405046116,8257.532569312243,678077.672985275
2021-12-13 00:00:00+00:00,AVAXUSD,86.224,88.8,82.959,88.414,552,11840,85.685,49,1014499962,5871.367708502946,503184.8993050052
2021-12-14 00:00:00+00:00,AVAXUSD,88.414,89.891,75.9,79.19,889,17479,82.525,1,1442441974,8392.40771445053,693273.0623162223
2021-12-15 00:00:00+00:00,AVAXUSD,79.19,87.463,76.897,86.876,639,8040,80.856,40,650081529,3808.8588858229677,308051.41399677156
2021-12-16 00:00:00+00:00,AVAXUSD,86.876,106.152,86.219,101.319,1508,46582,96.29,5,4485359533,22525.564845410063,2170626.3223692975
2021-12-17 00:00:00+00:00,AVAXUSD,101.319,110.3,98.441,98.441,1480,63354,103.597,54,6563273260,30566.66834022907,3167320.9623346305
2021-12-18 00:00:00+00:00,AVAXUSD,98.441,115.584,98.5,111.965,3143,107219,107.236,3,11497663078,50188.571972203965,5380316.591763543
2021-12-19 00:00:00+00:00,AVAXUSD,111.965,117.325,105.806,115.702,1910,67839,112.596,57,7638355778,31642.25452099276,3563456.9471039153
2021-12-20 00:00:00+00:00,AVAXUSD,115.702,116.526,106.7,107.67,1036,30366,111.56,6,3387627073,14341.169023830535,1600072.78477129
2021-12-21 00:00:00+00:00,AVAXUSD,107.67,115.937,101.0,113.014,980,42847,106.88,4,4579462041,19797.46333471062,2116869.1320838802
2021-12-22 00:00:00+00:00,AVAXUSD,113.014,123.566,110.789,122.964,1000,53398,117.244,30,6260545127,25861.69369900034,3033128.95243832
2021-12-23 00:00:00+00:00,AVAXUSD,122.964,126.98,115.809,116.2,1111,49870,122.929,31,6130446365,24417.050779793663,3001698.929706399
2021-12-24 00:00:00+00:00,AVAXUSD,116.2,124.89,116.12,121.392,1178,39684,120.801,1,4793859926,19315.622401740387,2333426.417226952
2021-12-25 00:00:00+00:00,AVAXUSD,121.392,124.32,113.276,114.73,639,11318,118.798,1,1344549618,5767.183905003776,685194.9670425626
2021-12-26 00:00:00+00:00,AVAXUSD,114.73,116.7,112.296,115.081,361,8806,115.165,3,1014136126,4480.609901258333,516006.52068783354
2021-12-27 00:00:00+00:00,AVAXUSD,115.081,117.834,109.029,114.849,536,12236,113.019,19,1382900094,6129.240346417092,692783.7410092655
2021-12-28 00:00:00+00:00,AVAXUSD,114.849,120.8,113.603,113.952,786,12199,117.401,5,1432168985,6255.588667343479,734478.432529323
2021-12-29 00:00:00+00:00,AVAXUSD,113.952,116.557,104.683,107.0,1221,49526,108.983,20,5397461735,23918.683581850197,2607777.080650075
