timestamp,symbol,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2022-05-20 00:00:00+00:00,TRXUSD,0.07236,0.07432,0.07203,0.073,23,905,0.07299,10,6605513,26463.239207532144,1931.7648915688462
2022-05-21 00:00:00+00:00,TRXUSD,0.073,0.07453,0.07033,0.07135,65,5834,0.07244,1,42258347,173621.36125862008,12577.794874197722
2022-05-22 00:00:00+00:00,TRXUSD,0.07135,0.07533,0.07086,0.07369,51,4757,0.07156,1,34040249,139017.24758693014,9948.25129646671
2022-05-23 00:00:00+00:00,TRXUSD,0.07369,0.077,0.0738,0.077,37,286,0.07573,10,2165616,8567.71402639095,648.7616918571982
2022-05-24 00:00:00+00:00,TRXUSD,0.077,0.08201,0.07589,0.07641,214,172813,0.07979,3,1378778557,5033258.421317528,401579.6611593204
2022-05-25 00:00:00+00:00,TRXUSD,0.07641,0.08287,0.07699,0.08036,239,165185,0.08056,2,1330593047,4827454.095444728,388859.5063324298
2022-05-26 00:00:00+00:00,TRXUSD,0.08036,0.08526,0.07994,0.08435,207,213215,0.08444,100,1800279641,6344590.360808742,535707.3231161591
2022-05-27 00:00:00+00:00,TRXUSD,0.08435,0.08589,0.07888,0.08211,198,186152,0.08295,6600,1543968878,5507317.303951725,456811.59744256
2022-05-28 00:00:00+00:00,TRXUSD,0.08211,0.08259,0.07813,0.07974,59,17539,0.08031,300,140842715,508329.6153398342,40821.724330993995
2022-05-29 00:00:00+00:00,TRXUSD,0.07974,0.08198,0.07919,0.08163,13,2656,0.08195,5,21763729,77156.59081899,6322.353839070061
2022-05-30 00:00:00+00:00,TRXUSD,0.08163,0.082,0.07786,0.08048,44,15583,0.07991,734,124521260,452897.92817829875,36190.41825125069
2022-05-31 00:00:00+00:00,TRXUSD,0.08048,0.08429,0.08021,0.08328,108,43228,0.08264,2,357219582,1320663.032357534,109148.59356881538
2022-06-01 00:00:00+00:00,TRXUSD,0.08328,0.08411,0.07935,0.08411,73,17526,0.08086,1000,141714595,557095.9298275384,45047.15380036277
2022-06-02 00:00:00+00:00,TRXUSD,0.08411,0.09117,0.08231,0.0836,228,38674,0.08704,2,336616745,1200240.7662584577,104514.96811168385
2022-06-03 00:00:00+00:00,TRXUSD,0.0836,0.08532,0.0818,0.084,79,10719,0.08312,2,89092630,320325.6403986761,26628.563992937387
2022-06-04 00:00:00+00:00,TRXUSD,0.084,0.08631,0.08057,0.08079,59,35190,0.0819,2,288201397,1046929.4244124971,85754.13280159906
2022-06-05 00:00:00+00:00,TRXUSD,0.08079,0.08079,0.0772,0.08033,65,16494,0.0789,1,130131037,487974.6584041723,38499.63597009305
2022-06-06 00:00:00+00:00,TRXUSD,0.08033,0.0822,0.0794,0.08138,53,4368,0.08122,2,35474898,129957.06375311968,10554.652738066838
2022-06-07 00:00:00+00:00,TRXUSD,0.08138,0.0845,0.08138,0.08156,88,46060,0.08345,2,384365862,1440941.1937806003,120247.62520726028
2022-06-08 00:00:00+00:00,TRXUSD,0.08156,0.083,0.079,0.0824,131,104948,0.08156,60,855898489,3186749.1331312973,259930.60968494264
2022-06-09 00:00:00+00:00,TRXUSD,0.0824,0.08246,0.0798,0.08058,230,121418,0.08115,1,985297514,3704830.0479759546,300651.0022312223
2022-06-10 00:00:00+00:00,TRXUSD,0.08058,0.08184,0.08053,0.08053,24,11911,0.08125,2,96774866,361303.60262949683,29355.325231311457
2022-06-11 00:00:00+00:00,TRXUSD,0.08053,0.08128,0.079,0.079,26,1249,0.08031,2,10029666,37049.53844098071,2975.3475348861725
2022-06-12 00:00:00+00:00,TRXUSD,0.079,0.0798,0.075,0.07609,59,54182,0.07587,39,411028664,1544668.150206629,117187.69772520364
2022-06-13 00:00:00+00:00,TRXUSD,0.07609,0.07832,0.07407,0.07684,199,234246,0.07602,5,1780616063,6479524.416324642,492531.2919920513
2022-06-14 00:00:00+00:00,TRXUSD,0.07684,0.0764,0.05992,0.06371,432,269845,0.06445,688,1739113603,6640861.410683734,428299.9383515136
2022-06-15 00:00:00+00:00,TRXUSD,0.06371,0.06379,0.05139,0.0553,652,524364,0.05586,44,2928775948,11446127.416362504,639352.1613034887
2022-06-16 00:00:00+00:00,TRXUSD,0.0553,0.06363,0.04615,0.0632,1563,1216142,0.05267,4,6404670703,25576960.739054583,1349006.8095357278
2022-06-17 00:00:00+00:00,TRXUSD,0.0632,0.06553,0.05817,0.05898,284,197201,0.06025,49,1188128195,4197626.945139495,253030.48436662278
2022-06-18 00:00:00+00:00,TRXUSD,0.05898,0.06291,0.05865,0.06,220,143736,0.06036,3,867572717,2981583.9893193156,179978.08259610864
2022-06-19 00:00:00+00:00,TRXUSD,0.06,0.06571,0.05694,0.06061,573,198588,0.05983,630,1188132635,3766133.2663446153,225354.39742959087
2022-06-20 00:00:00+00:00,TRXUSD,0.06061,0.06279,0.05819,0.06155,434,128605,0.06002,750,771762525,2500200.2191474484,150037.5566658821
2022-06-21 00:00:00+00:00,TRXUSD,0.06155,0.0618,0.0596,0.06123,234,71365,0.06075,19,433517588,1448469.821201825,88013.36943229793
2022-06-22 00:00:00+00:00,TRXUSD,0.06123,0.0664,0.0609,0.06474,163,70986,0.06468,1,459076747,1500660.1500169993,97078.51326251573
2022-06-23 00:00:00+00:00,TRXUSD,0.06474,0.06571,0.063,0.06301,419,78225,0.06426,1,502596853,1601610.4050298007,102904.54464376111
2022-06-24 00:00:00+00:00,TRXUSD,0.06301,0.06446,0.062,0.06373,447,32391,0.06326,100,204874141,668641.9296554849,42293.53302352389
2022-06-25 00:00:00+00:00,TRXUSD,0.06373,0.06666,0.06349,0.06621,383,161683,0.06531,4,1055912872,3413577.990178859,222940.42610140264
2022-06-26 00:00:00+00:00,TRXUSD,0.06621,0.06596,0.064,0.064,34,38831,0.06492,60,252056345,823911.2601117808,53484.58072031895
2022-06-27 00:00:00+00:00,TRXUSD,0.064,0.06586,0.064,0.06554,72,53301,0.06457,2353,344116533,1134674.0131297675,73258.56897517515
2022-06-28 00:00:00+00:00,TRXUSD,0.06554,0.07021,0.066,0.06682,128,56844,0.06885,30,391326052,1206099.9774029073,83037.38276647808
2022-06-29 00:00:00+00:00,TRXUSD,0.06682,0.068,0.06548,0.06649,36,10106,0.0665,2,67198151,208846.21114517623,13887.769900310937
2022-06-30 00:00:00+00:00,TRXUSD,0.06649,0.06648,0.064,0.0651,116,28536,0.0653,1,186329804,574927.6090277429,37542.11963900153
2022-07-01 00:00:00+00:00,TRXUSD,0.0651,0.06548,0.06255,0.0646,118,36282,0.0637,2,231095024,699647.1558425766,44574.5408290049
2022-07-02 00:00:00+00:00,TRXUSD,0.0646,0.06655,0.06405,0.06521,51,23317,0.06501,816,151560580,457041.8729648644,29712.161851774028
2022-07-03 00:00:00+00:00,TRXUSD,0.06521,0.06532,0.06441,0.06512,28,19865,0.06485,450,128814082,382190.4518293724,24783.09987476411
2022-07-04 00:00:00+00:00,TRXUSD,0.06512,0.06621,0.06269,0.06621,46,22827,0.06477,200,147835960,439195.51909395773,28446.276057247265
2022-07-05 00:00:00+00:00,TRXUSD,0.06621,0.06739,0.06547,0.06725,52,29016,0.06628,16,192292769,564088.0685668644,37388.239475960494
2022-07-06 00:00:00+00:00,TRXUSD,0.06725,0.06915,0.06634,0.06842,141,185508,0.067,98,1242863344,3628563.633957638,243132.38646643277
2022-07-07 00:00:00+00:00,TRXUSD,0.06842,0.0686,0.06688,0.06743,36,15894,0.0673,1,106964091,322160.70771714713,21680.886781498404
2022-07-08 00:00:00+00:00,TRXUSD,0.06743,0.06928,0.06635,0.06839,98,92949,0.06859,92,637463296,2000206.2245579015,137203.54987060468
2022-07-09 00:00:00+00:00,TRXUSD,0.06839,0.06956,0.06792,0.06935,66,27757,0.06846,17,189999109,597584.8944549562,40907.53768669672
2022-07-10 00:00:00+00:00,TRXUSD,0.06935,0.0712,0.06972,0.07044,42,13324,0.07093,3,94496240,288552.7494828214,20464.9112012766
2022-07-11 00:00:00+00:00,TRXUSD,0.07044,0.06919,0.06728,0.06728,26,3979,0.0689,11,27412698,84452.08665922905,5818.405911942718
2022-07-12 00:00:00+00:00,TRXUSD,0.06728,0.06756,0.06476,0.06476,37,59182,0.06586,1,389735383,1212992.499957375,79880.37700666182
2022-07-13 00:00:00+00:00,TRXUSD,0.06476,0.06561,0.06443,0.06469,43,20828,0.0653,300,135995212,413880.6520160889,27024.95422838952
2022-07-14 00:00:00+00:00,TRXUSD,0.06469,0.06628,0.06347,0.06628,72,45139,0.06479,30,292451342,883463.8591633762,57248.183759762505
2022-07-15 00:00:00+00:00,TRXUSD,0.06628,0.06774,0.06538,0.06684,54,100325,0.06735,1565,675649416,2067828.4412106627,139270.5074002776
2022-07-16 00:00:00+00:00,TRXUSD,0.06684,0.06767,0.06661,0.06748,55,38519,0.0673,2250,259228026,802379.8628073225,53999.96104104728
2022-07-17 00:00:00+00:00,TRXUSD,0.06748,0.06936,0.06614,0.06936,22,6117,0.06834,655,41799301,129331.91704068908,8838.859242029004
2022-07-18 00:00:00+00:00,TRXUSD,0.06936,0.06912,0.06757,0.0676,31,9270,0.06839,20,63394723,196762.02078536566,13456.589157283703
2022-07-19 00:00:00+00:00,TRXUSD,0.0676,0.07044,0.06737,0.06926,35,5759,0.06916,29,39824654,126222.72674939389,8731.36787864279
2022-07-20 00:00:00+00:00,TRXUSD,0.06926,0.06961,0.06789,0.06953,35,17659,0.06865,257,121227783,397972.1771672957,27321.948160035063
2022-07-21 00:00:00+00:00,TRXUSD,0.06953,0.07,0.06733,0.06817,27,4932,0.06859,30,33828190,115568.76562576286,7927.147289996909
2022-07-22 00:00:00+00:00,TRXUSD,0.06817,0.06833,0.06672,0.06788,44,6961,0.06773,200,47141801,161013.39919336486,10904.682975191648
2022-07-23 00:00:00+00:00,TRXUSD,0.06788,0.06912,0.06667,0.06677,39,15964,0.06773,1500,108123059,367067.2342747861,24863.202476166163
2022-07-24 00:00:00+00:00,TRXUSD,0.06677,0.06784,0.06614,0.067,30,7003,0.06682,700,46789583,157527.64156811373,10525.450006399587
2022-07-25 00:00:00+00:00,TRXUSD,0.067,0.06777,0.06696,0.06777,16,9476,0.06743,1449,63894044,215608.81701834121,14538.077096498328
2022-07-26 00:00:00+00:00,TRXUSD,0.06777,0.0669,0.06374,0.06374,62,58742,0.06503,1000,381997277,1290413.2348666373,83925.64123802168
2022-07-27 00:00:00+00:00,TRXUSD,0.06374,0.06533,0.06335,0.06525,36,19958,0.06395,14,127622307,421121.40517130366,26927.72427399818
2022-07-28 00:00:00+00:00,TRXUSD,0.06525,0.06839,0.06531,0.06831,63,20127,0.06741,400,135667074,447957.69517566037,30204.350434789023
2022-07-29 00:00:00+00:00,TRXUSD,0.06831,0.07048,0.06764,0.07001,169,42525,0.06895,244,293207707,991365.7544123183,68369.6503007896
2022-07-30 00:00:00+00:00,TRXUSD,0.07001,0.0721,0.06848,0.06922,77,34224,0.07023,359,240338664,818705.48199448,57496.932222345014
2022-07-31 00:00:00+00:00,TRXUSD,0.06922,0.07138,0.0692,0.0692,128,49004,0.07051,884,345499987,1184875.8733626746,83544.81552092856
2022-08-01 00:00:00+00:00,TRXUSD,0.0692,0.07037,0.06883,0.06883,23,12212,0.06967,750,85073518,289279.9745579849,20153.343712832546
2022-08-02 00:00:00+00:00,TRXUSD,0.06883,0.07121,0.06827,0.07051,54,23908,0.06928,12,165610997,552821.9989794343,38294.676209505604
2022-08-03 00:00:00+00:00,TRXUSD,0.07051,0.0698,0.06771,0.06897,51,13052,0.06857,150,89488365,299777.02693797206,20554.76004749225
2022-08-04 00:00:00+00:00,TRXUSD,0.06897,0.06902,0.06741,0.068,20,7364,0.06802,20,50082804,168458.17987828873,11457.216812736246
